1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
,,,M. Wostenholme,J. Mitterhofer,J. Jimenez,E. Chung,E. Bawono,J. Cariov,G. Bolognino
,,,P. Zannoni,D. Morente,D. Jirak,S. Chung,A. Bronneberg,M. Casabo,A. Bose
,,,T. Zib,N. Mota,N. Jones,T. Clark,J. Cordova,V. Chadha,B. Bosnjakovic
,,,A. Zizold,C. Munnerlyn,C. Josselyn,J. Connors,E. Frick,J. Chafai,O. Bouhamri
,,,M. Zoricich,J. Munoz-Hernandez,D. Jovanovski,B. Curtis,M. Gawlowski,K. Chang,D. Bracco
,,,,D. Navas,A. Junkuhn,M. Danelli,F. González,R. Chess,A. Breistroff
,,,,W. Neefs,O. Jurecka,T. Dank,M. Hadad,Y. Chorny,N. Bruno
,,,,P. Netzer,L. Kabiersch,H. Deng,P. Handoyo,L. Chramosta,M. Cabrera
,,,,L. Olguin,G. Kaiser,Y. Duan,J. Jimenez-Guerra,H. Chung,M. Calugaru
,,,,R. Omana,G. Kalovelonis,M. Durski,M. Kajevski,Y. Chung,R. Capannelli
,,,,A. Othman,M. Kanev,Y. Erkangil,A. Karagoz,O. Chvapil,D. Caradima
,,,,S. Pampulov,K. Keilbasa,J. Escribano,S. Kim,R. Ciruolo,P. Carpenter
,,,,R. Parli,W. Khoo,J. Falbo,S. Kirtane,S. Clasohm,B. Cassaigne
,,,,V. Pavicevic,N. Kirrtane,M. Farren,D. Langre,S. Collins,A. Chadaj
,,,,B. Pearce,R. Knaap,D. Fitzgerald,W. Larrea,C. Cuadrado,K. Chang
,,,,B. Pedersen,M. Kocher,M. Fluitt,A. Makhkamov,W. Deambrogio,W. Chen
,,,,P. Pereira,A. Kokurin,M. Foster,N. Matias,D. Deep,N. Chisholm
,,,,A. Pinto,H. Kula,M. Galella,R. Maurs,S. Deshays,P. Chua
,,,,V. Platenik,J. Lacoste,F. Gil,R. Mello,S. Dickson,H. Chung
,,,,D. Pleasant,G. Lampert,S. Gobbi,G. Perez-Roldan,M. Dilaj,R. Collins
,,,,T. Poelzl,F. Lankford,M. Grolmus,I. Prskalo,M. Dinh,J. Contreras
,,,,M. Por,C. Liggett,A. Guzman,S. Thoma,D. Djokic,N. Cotto
,,,,T. Prerovsky,C. Lommelen,N. Hansen,J. White,A. Djuranovic,J. Couly
,,,,G. Prins,H. Lopes,B. Hawk,M. Wilander,E. Dooyev,D. Crawley
,,,,J. Quimby,J. Marin,S. Heckmanns,D. Wright,R. Dueller,A. Cruciat
,,,,R. Radev,B. Martinez,M. Hoglund,C. Steeb,M. Dungo,C. Custodio
,,,,J. Rahme,M. Mattischek,M. Hrezo,G. Abrams,G. Dzelde,L. Da Gregorio
,,,,B. Rajo,G. McGill,J. Hui,P. Albano,R. Echagaray,D. Dattoli
,,,,R. Rasheed,D. Melo,C. Huiberts,A. Altobelli,M. Elgin,T. Davis
,,,,B. Richardson,T. Mercer,M. Huning,T. Andersson,T. Eubanks,W. Deambrogio
,,,,E. Rincon,F. Mintz,A. Iftikhar,J. Antelo,J. Fernandez,M. Delfino
,,,,A. Roberman,O. Molina,J. Im,K. Arias,D. Fidanza,C. Deveaux
,,,,C. Rochus,G. Muller,A. Ivanov,P. Arnold,S. Fitz,S. Dhoble
,,,,J. Roddick,D. Nabil,P. Jansson,P. Arquez,Z. Fleishman,D. Dios
,,,,G. Rodriguez,A. Nascimento,J. Jimenez-Guerra,F. Babej,M. Frenzel,F. Docche
,,,,M. Rohlin,F. Nier,M. Jovanovic,A. Babos,T. Gambill,M. Dolecek
,,,,B. Ruback,P. Nieto,O. Jurecka,B. Ball,S. Gessner,Y. Dono
,,,,A. Rusiecki,V. Nigoul,H. Karrasch,J. Barnett,A. Ghoneim,J. Edwards
,,,,G. Saffery,T. Nijssen,S. Khalfan,A. Bassas,M. Gicquel,J. Elmblad
,,,,P. Saffie,Y. Noah,S. Khan,A. Bates,G. Gilles,M. Emery
,,,,D. Sandkulla,L. O'Donnell,K. Kim,J. Beardsley,M. Gogonea,S. Enciu
,,,,C. Santoso,M. Ohara,M. Kogan,R. Becker,Y. Goguey,L. Engel
,,,,M. Schembri,D. Ortiz,L. Kutanjac,A. Belov,T. Gollwitzer,P. Espinosa
,,,,S. Schranz,V. Patel,J. Lacoste,K. Benmansour,S. Gregurincic,S. Falk
,,,,M. Seruca,S. Petrovits,H. Lal,J. Berard,R. Grilli,E. Faulk
,,,,J. Shin,K. Ponson,L. Langer,G. Bergraaf,A. Grintescu,M. Felder
,,,,F. Sibilla,J. Printzlau,R. Langre,Y. Bilgin,Y. Guezuraga,J. Fernandez
,,,,M. Sibilla,G. Prudhomme,J. Leach,T. Blake,L. Haddock,C. Ferrer-Victoria
,,,,C. Sieber,J. Rahme,J. Lee,D. Bohm,P. Hajek,J. Fillol
,,,,F. Sierra,M. Rebelo,A. L'Official,G. Boonswang,T. Hamilton,W. Fissette
,,,,M. Sigalove,P. Ricar,H. Losch,J. Boruszewski,M. Han,R. Fontes
,,,,D. Sillato,M. Ridaoui,C. Lothringer,C. Boynton,M. Harand,J. Fox
,,,,R. Simme,U. Riglewski,V. Lys,P. Braga,H. Hemeda,C. Franklin
,,,,M. Sitepu,P. Rinne,C. Mahony,C. Brandi,C. Herrero,P. Freitas
,,,,M. Sjoqvist,L. Rosa,A. Malik,R. Camargo,S. Hesse,J. Froberg
,,,,R. Sliwinski,A. Rusiecki,H. Mankad,F. Campos,E. Heussner,J. Fruttero
,,,,C. Soto,V. Sancha,D. Marco,H. Carvalho,J. Higa,K. Fukuda
,,,,D. Souza,B. Sceney,D. Marinkovic,V. Chadha,M. Hilton,J. Garcia
,,,,M. Stamm,M. Schembri,S. Martinez,C. Chang,I. Hirigoyen,R. Garcia-Alex
,,,,W. Standaart,D. Schmid,M. Mattischek,K. Chang,M. Holenda,A. Gasquez-Mendoza
,,,,A. Stenman,P. Sebastianski,D. Mazur,C. Chen,M. Holt,E. Ghidirmic
,,,,T. Suzuki,B. Sepesi,S. Merrin,G. Chidzikwe,L. Hormazabal,T. Gollwitzer
,,,,T. Tanjung,D. September,C. Miniussi,J. Christensen,T. Huning,A. Gonzalez
,,,,C. Tontz,F. Sibilla,P. Minutella,T. Cibulec,J. Igbinovia,T. Gospic
,,,,C. Tsai,G. Silva,M. Miskolci,A. Cochrane,N. Jackmon,C. Gostek
,,,,T. Tsuchihashi,J. Sirianni,C. Molloy,G. Connell,C. James,M. Gottlieb
,,,,A. Urencio,P. Srichaphan,M. Molone,P. Cordova,G. Jankovic,R. Grambow
,,,,B. Urh,S. Stadtlander,G. Morales,G. Coria,Z. Janskovec,M. Grolmus
,,,,R. Vallejo,A. Stenman,E. Nagel,B. Coupe,M. Jensen,R. Gunther
,,,,J. Vanek,V. Stojanovic,A. Nathan,N. Crowell,M. Jirsensky,C. Haggard
,,,,A. Vaz-Pinto,A. Stolpman,S. Naufel,M. Danelli,T. Job,R. Hanger
,,,,C. Velandia,A. Strombach,A. Neal,O. Della,J. Jooste,M. Hanlin
,,,,J. Vespan,L. Sundin,P. Nyborg,G. Diaz,R. Jordan,C. Hansen
,,,,A. Vuran,T. Tanjung,A. Odry,D. Djokic,D. Jovanovski,P. Harboe
,,,,C. Wheeler,J. Tarik,A. Old,E. Drew,A. Kalezic,O. Hared
,,,,G. Winchester,G. Tedesco,D. Ortiz,V. Duda,G. Kalovelonis,P. Harris
,,,,A. Windisch,M. Thaler,L. Pain,I. Dunkor,I. Kanenaka,J. Havel
,,,,R. Witsken,T. Tjahjono,S. Palahang,B. Dunn,M. Kangas,J. Hedman
,,,,J. Wolf,A. Toletio,J. Panagopoulos,R. Echagaray,V. Kannan,C. Herrero
,,,,J. Yeager,C. Tschabuschnig,P. Paroulek,A. Eisenberg,A. Karagoz,R. Hohm
,,,,K. Zaher,P. Vrchotka,A. Pavlov,A. El Shafei,E. Karassev,P. Hooijmaijers
,,,,S. Zakin,S. Waki,J. Pequery,M. Engel,T. Kato,S. Hurst
,,,,A. Zurcher,C. Wall,T. Perea,M. Enz,D. Katsanos,Q. Huynh
,,,,,S. Willinsky,F. Petitjean,B. Ergun,S. Khalfan,I. Ibrisbegovic
,,,,,G. Winchester,O. Pina,T. Eubanks,A. Kim,J. Ishiura
,,,,,T. Winkler,G. Platel,R. Farcas,N. Kim,A. Izquierdo
,,,,,M. Wyeth,E. Prudhomme,A. Fernandez,K. Kinnear,A. Jakupovic
,,,,,Y. Yamamoto,G. Prudhomme,V. Ferreira,E. Klimantovich,M. Jurman
,,,,,J. Yanez,P. Pusztai,G. Figueiredo,D. Kloberdanz,M. Kanellos
,,,,,P. Zannoni,G. Rachmatullaeve,S. Fitz,T. Koeck,A. Kedryuk
,,,,,E. Zanon,D. Radulovic,V. Flegl,R. Kompatscher,J. Khan
,,,,,R. Zitko,R. Rake,A. Florent,M. Komura,T. Kikusui
,,,,,K. Ziv,V. Ramachandran,C. Franklin,M. Kovacevic,P. Kohlschreiber
,,,,,W. Zoomer,R. Raynov,D. Freisberg,T. Krepelka,O. Kolev
,,,,,,J. Riha,V. Frieden,R. Krepp,R. Kompatscher
,,,,,,R. Rizo,K. Fujiwara,T. Krupa,H. Kondo
,,,,,,V. Romero,P. Gajdzik,M. Kur,D. Kotchetkov
,,,,,,D. Root,G. Genovart,A. Kurti,P. Kozak
,,,,,,M. Russell,H. Gibson,W. Lage,B. Krenzer
,,,,,,N. Sabas,G. Gilles,J. Laski,M. Krimmer
,,,,,,Y. Sakaguchi,E. Godin,H. Laverdiere,G. Krusic
,,,,,,T. Sakai,M. Goodarz,V. Lavergne,D. Kruslin
,,,,,,D. Sanders,A. Goransson,J. Layne,R. Kukal
,,,,,,M. Schaffl,E. Guerrero,F. Leibinger,M. Kunnap
,,,,,,M. Schembri,J. Haehnel,E. Lenart,N. Lay
,,,,,,M. Schuster,M. Han,M. Levi,O. Le Jeune
,,,,,,R. Seitz,T. Harris,K. Lewandowicz,P. Leao
,,,,,,F. Sibilla,T. Hauglund,M. Lievano,F. Leibinger
,,,,,,M. Sibilla,S. Heinkel,J. Liu,D. Leurs
,,,,,,L. Silva,W. Herbert,J. Lizardo,K. Lewandowicz
,,,,,,O. Siqueira,S. Hoffman,H. Losch,J. Linek
,,,,,,A. Sokolov,B. Hu,L. Lu,Y. Liu
,,,,,,N. Srichaphan,N. Ivic,A. Luzgin,K. Loglo
,,,,,,T. Srichaphan,M. Jakobsen,J. Maes,G. Lopez
,,,,,,J. Strik,I. Jankov,P. Maggs,M. Lopez Jaen
,,,,,,D. Susetyo,M. Jia,B. Mao,A. Lopez Nunez
,,,,,,S. Syed,J. Johnson,J. Marshall,R. Lupsescu
,,,,,,P. Sylvestre,M. Junqueira,I. Martinez,J. Maes
,,,,,,K. Tachibana,I. Kanenaka,E. Massa,P. Maggs
,,,,,,K. Takeshita,I. Karlovic,F. Massetta,M. Magris
,,,,,,M. Tavakoli,D. Katsanos,D. Matijasevic,M. Mahadevan
,,,,,,M. Tejada,A. Kauntz,N. Mazany,K. Majmudar
,,,,,,C. Thamm,S. Khalfan,J. Megraw,R. Malik
,,,,,,J. Thazar,A. Kim,R. Mello,A. Mapelli
,,,,,,T. Theine,A. Klaric,H. Melo,D. Marafiote
,,,,,,M. Tokumaru,J. Kodes Jr.,G. Menga,C. Marcote
,,,,,,O. Trott,S. Koeppel,D. Merkert,F. Marquardt
,,,,,,A. Turner,R. Kompatscher,S. Messora,J. Marshall
,,,,,,J. Turturici,B. Kramer,F. Michalopoulos,D. Martin
,,,,,,B. Vaci,T. Krepelka,Z. Mihailovic,T. Massa
,,,,,,T. Vasiliadis,Z. Kubik,I. Miranda,J. Mathieu
,,,,,,E. Velez,R. Kuharski,S. Mocci,I. Matos Gil
,,,,,,J. Venison,J. Landau,M. Molone,T. Matsui
,,,,,,T. Vilen,A. Lang,P. Montana,D. McCabe
,,,,,,A. Weber,D. Larouche,H. Montgomery,M. Melo
,,,,,,R. Weiss,M. Laurendeau,G. Montilla,S. Messora
,,,,,,D. Williams,H. Laverdiere,W. Moodie,C. Meyer
,,,,,,D. Wilson,V. Lavergne,R. Morant,K. Mitrovski
,,,,,,M. Wislsperger,H. Leconte,B. Mozes,D. Morente
,,,,,,C. Wong,G. Legat,P. Mullner,K. Motomura
,,,,,,D. Wright,J. Leite,G. Natekar,A. Moze
,,,,,,P. Yakounine,M. Lievano,L. Ndefwayi,D. Mrduljas
,,,,,,M. Yakyhaev,J. Liu,S. Nensel,N. Naser
,,,,,,S. Yaroshenko,E. Longo,J. Nieminen,A. Naumann
,,,,,,R. Yoshimoto,C. Lopez,R. Nita,F. Nedelcu
,,,,,,J. Zea,F. Luzzi,H. Nordstrom,J. Nelson
,,,,,,,K. Maamoun,Y. Ohno,P. Nestler
,,,,,,,P. Madarassy,E. Oprea,M. Neunteibl
,,,,,,,P. Maggs,R. Orlik,S. Niazi
,,,,,,,K. Majmudar,B. Osterbrink,A. Niculescu
,,,,,,,M. Mathisen,D. Pahlsson,R. Nijaki
,,,,,,,G. McGill,R. Palapacelli,D. Norberg
,,,,,,,J. McGregor,P. Pambianco,S. Noszaly
,,,,,,,E. Melo,Z. Papp,S. Nugent
,,,,,,,S. Merrin,A. Park,P. Nyborg
,,,,,,,J. Merven,M. Pavkov,S. Oh
,,,,,,,G. Michibata,B. Pedro,A. Olhovskiy
,,,,,,,P. Minutella,D. Perez,M. Oonk
,,,,,,,M. Misa,K. Pettersson,T. Ouahabi
,,,,,,,J. Mitterhofer,L. Pimek,Y. Oyama
,,,,,,,W. Montoya,M. Pinel,S. Pacheco
,,,,,,,F. Moser,E. Pisuth-Arnonth,H. Park
,,,,,,,P. Mullner,V. Polati,Y. Park
,,,,,,,S. Narla,A. Posavac,S. Pender
,,,,,,,E. Nastari,M. Preponis,P. Pereira
,,,,,,,R. Naumoff,E. Prodon,D. Perez
,,,,,,,C. Navarro,M. Ramirez,G. Perez-Roldan
,,,,,,,N. Newman,S. Reilly,G. Petrazzuolo
,,,,,,,H. Nordstrom,J. Renner,S. Petrouchevsky
,,,,,,,A. Odry,P. Ricar,G. Picco
,,,,,,,A. Old,O. Rojas,M. Polasek
,,,,,,,B. Osterbrink,T. Romanowski,R. Pozzi
,,,,,,,D. Palmeiro,D. Root,G. Prouse
,,,,,,,R. Parli,J. Rousseaux,M. Ramirez
,,,,,,,J. Pastel,T. Ruffoni,R. Redondo
,,,,,,,A. Pavlov,S. Rutka,C. Rexach-Itoiz
,,,,,,,V. Perez Leon,M. Sakamoto,G. Reyna
,,,,,,,S. Petrovits,A. Samets,P. Richman
,,,,,,,K. Pettersson,E. Sanchez,T. Riedel
,,,,,,,T. Phillips,N. Sangare,K. Rosenthal
,,,,,,,R. Pop,E. Sartori,M. Rozpedski
,,,,,,,A. Popp,K. Schmid,S. Sahagun
,,,,,,,I. Radovanovic,M. Selln,C. Salvador
,,,,,,,D. Randall,Z. Sevcenko,A. Samets
,,,,,,,O. Rashid,V. Sever,M. Scardigno
,,,,,,,A. Refay,C. Sevigny,S. Schmidt
,,,,,,,C. Requeni,L. Simon,P. Schnidrig
,,,,,,,T. Reynders,A. Skarlatidis,T. Schouten
,,,,,,,D. Riesinger,V. Slavov,M. Schwarzler
,,,,,,,R. Rodriguez Vazquez,E. Smirnov,B. Scollo
,,,,,,,A. Roman,O. Smith,B. Sekac
,,,,,,,J. Roque,R. Snijders,C. Serbesis Tsarudis
,,,,,,,L. Rosa,A. Sokolov,Z. Sevcenko
,,,,,,,A. Ross,A. Soravia,N. Sherazi
,,,,,,,C. Rosser,H. Soysal,D. Shirley
,,,,,,,M. Saleh,D. Spizzo,R. Silveira
,,,,,,,D. Santl,M. Stopa,E. Smirnov
,,,,,,,R. Santos,R. Strom,S. Sohn
,,,,,,,B. Scholz,C. Suk,P. Spousta
,,,,,,,A. Scorteanu,S. Suta,M. Sprengelmeyer
,,,,,,,S. Scrutton,A. Swan,G. Sterijovski
,,,,,,,C. Segni,T. Swissa,J. Stewart
,,,,,,,M. Sibilla,A. Tabacchini,M. Stoian
,,,,,,,F. Sierra,R. Tanaka,G. Stoykov
,,,,,,,M. Sjoqvist,F. Tarazona,S. Suta
,,,,,,,R. Smith,O. Tereshchuk,S. Suter
,,,,,,,A. Sokolov,J. Tiilikainen,J. Svensson
,,,,,,,X. Solis,S. Timu,S. Swan
,,,,,,,D. Souza,D. Tran,M. Tanaka
,,,,,,,J. Spicher,E. Truempler,E. Tanik
,,,,,,,T. Srichaphan,R. Tsikdkiyahu,Y. Tanikawa
,,,,,,,A. Sueur,K. Tsunematsu,F. Tazza
,,,,,,,S. Suta,A. Tunjic,M. Thempler
,,,,,,,P. Sylvestre,G. Turin,S. Thomas
,,,,,,,A. Tabacchini,A. Turner,H. Thompson
,,,,,,,K. Tachibana,C. Tuscher,S. Timu
,,,,,,,R. Taguchi,L. Uribe,B. Tinck
,,,,,,,S. Tallakson,L. Valencia,M. Tong
,,,,,,,C. Tambue,L. Van Huyssteen,D. Tran
,,,,,,,F. Tarazona,T. Vanhoudt,T. Tsuchiya
,,,,,,,M. Tejada,S. Vassine,I. Ushangishvili
,,,,,,,J. Thazar,D. Vera,F. Vatin
,,,,,,,M. Tong,P. Vymetalek,F. Ventura-Martell
,,,,,,,T. Tsuchiya,C. Wall,R. Videa
,,,,,,,W. Tusch,C. Weis,J. Vignola
,,,,,,,C. Tuscher,M. Williams,I. Vila
,,,,,,,S. Uehara,R. Wilmink,M. Viljanen
,,,,,,,R. Varela,M. Woisetschlager,R. Villegas
,,,,,,,C. Vasquetto,W. Wong,J. Viskovich
,,,,,,,L. Vespan,J. Xia,C. Voss
,,,,,,,R. Vik,M. Yoshikawa,A. Vysand
,,,,,,,Y. Vlachos,S. Zaman,H. Wakefield
,,,,,,,D. Wajnberg,M. Zay,C. Wall
,,,,,,,P. Warler,P. Zelenkin,C. Wang
,,,,,,,N. Watts,K. Zinchenko,Y. Wang
,,,,,,,B. Wild,D. Zorzi,S. Wauters
,,,,,,,J. Wile,A. Zubiarrain,S. Weeda
,,,,,,,G. Williams,,C. Weis
,,,,,,,N. Williams,,S. Wernhart
,,,,,,,R. Wilmink,,F. Widhiyanto
,,,,,,,R. Wright,,S. Wijaya
,,,,,,,N. Yang,,L. Williams
,,,,,,,S. Yoshino,,B. Witoonpanich
,,,,,,,A. Zlatnik,,R. Witsken
,,,,,,,K. Evans,,T. Wolpers
,,,,,,,,,R. Wolters
,,,,,,,,,D. Wright
,,,,,,,,,H. Wunderlich
,,,,,,,,,S. Yaroshenko
,,,,,,,,,M. Zay
,,,,,,,,,N. Zhang
,,,,,,,,,A. Zlatnik
,,,,,,,,,A. Zubiarrain
